time,lat,lon,alt,speed
2026-05-12 16:41:47.805,10.9942451,76.9163643,2418.0,0.78
2026-05-12 16:41:48.005,10.9942451,76.9163642,2418.0,0.78
2026-05-12 16:41:48.205,10.9942451,76.9163641,2418.0,0.78
2026-05-12 16:41:48.405,10.994245,76.9163641,2418.0,0.78
2026-05-12 16:41:48.605,10.994245,76.9163643,2418.0,0.78
2026-05-12 16:41:48.805,10.994245,76.9163645,2418.0,0.78
2026-05-12 16:41:49.005,10.994245,76.9163647,2418.0,0.78
2026-05-12 16:41:49.205,10.994245,76.9163649,2418.0,0.78
2026-05-12 16:41:49.405,10.994245,76.916365,2418.0,0.78
2026-05-12 16:41:49.605,10.9942451,76.9163653,2418.0,0.78
2026-05-12 16:41:49.805,10.9942451,76.9163655,2418.0,0.78
2026-05-12 16:41:50.005,10.994245,76.9163656,2418.0,0.78
2026-05-12 16:41:50.205,10.994245,76.9163656,2418.0,0.78
2026-05-12 16:41:50.405,10.9942451,76.9163657,2418.0,0.78
2026-05-12 16:41:50.605,10.9942452,76.9163657,2418.0,0.78
2026-05-12 16:41:50.805,10.9942452,76.9163656,2418.0,0.78
2026-05-12 16:41:51.005,10.9942452,76.9163656,2418.0,0.78
2026-05-12 16:41:51.185,10.994245,76.9163657,2418.0,0.79
2026-05-12 16:41:51.405,10.9942447,76.9163656,2418.0,0.79
2026-05-12 16:41:51.585,10.9942447,76.9163655,2418.0,0.78
2026-05-12 16:41:51.805,10.9942448,76.9163655,2418.0,0.78
2026-05-12 16:41:52.005,10.994245,76.9163654,2418.0,0.78
2026-05-12 16:41:52.205,10.9942451,76.9163651,2418.0,0.78
2026-05-12 16:41:52.405,10.9942452,76.9163649,2418.0,0.78
2026-05-12 16:41:52.605,10.9942452,76.9163647,2418.0,0.78
2026-05-12 16:41:52.805,10.9942451,76.9163646,2418.0,0.78
2026-05-12 16:41:52.985,10.9942452,76.9163647,2418.0,0.78
2026-05-12 16:41:53.205,10.9942455,76.916365,2418.0,0.78
2026-05-12 16:41:53.405,10.9942456,76.9163654,2418.0,0.78
2026-05-12 16:41:53.605,10.9942457,76.9163656,2418.0,0.78
2026-05-12 16:41:53.805,10.9942458,76.9163659,2418.0,0.78
