time,lat,lon,alt,speed
2026-05-12 14:27:39.205,10.994044,76.9163771,2418.0,0.71
2026-05-12 14:27:39.405,10.9940438,76.9163771,2418.0,0.71
2026-05-12 14:27:39.605,10.9940437,76.9163771,2418.0,0.71
2026-05-12 14:27:39.805,10.9940437,76.916377,2418.0,0.71
2026-05-12 14:27:40.005,10.9940437,76.9163769,2418.0,0.71
2026-05-12 14:27:40.205,10.9940437,76.9163768,2418.0,0.71
2026-05-12 14:27:40.405,10.9940437,76.9163769,2418.0,0.71
2026-05-12 14:27:40.585,10.9940437,76.9163768,2418.0,0.71
2026-05-12 14:27:40.805,10.9940437,76.9163767,2418.0,0.71
2026-05-12 14:27:41.005,10.9940437,76.9163767,2418.0,0.71
2026-05-12 14:27:41.205,10.9940436,76.9163766,2418.0,0.71
2026-05-12 14:27:41.405,10.9940437,76.9163765,2418.0,0.71
2026-05-12 14:27:41.605,10.9940437,76.9163765,2418.0,0.71
2026-05-12 14:27:41.805,10.9940437,76.9163764,2418.0,0.71
2026-05-12 14:27:42.005,10.9940437,76.9163764,2418.0,0.71
2026-05-12 14:27:42.205,10.9940437,76.9163764,2418.0,0.71
2026-05-12 14:27:42.405,10.9940438,76.9163764,2418.0,0.71
2026-05-12 14:27:42.605,10.9940439,76.9163763,2418.0,0.71
2026-05-12 14:27:42.806,10.9940439,76.9163763,2418.0,0.71
2026-05-12 14:27:43.006,10.9940439,76.9163763,2418.0,0.71
2026-05-12 14:27:43.206,10.9940438,76.9163763,2418.0,0.71
2026-05-12 14:27:43.386,10.9940439,76.9163763,2418.0,0.71
2026-05-12 14:27:43.606,10.9940439,76.9163762,2418.0,0.71
2026-05-12 14:27:43.806,10.9940439,76.9163761,2418.0,0.71
2026-05-12 14:27:44.006,10.9940439,76.9163761,2418.0,0.71
2026-05-12 14:27:44.206,10.9940439,76.9163761,2418.0,0.71
2026-05-12 14:27:44.406,10.994044,76.9163761,2418.0,0.71
2026-05-12 14:27:47.006,10.9940449,76.9163759,2418.0,0.71
2026-05-12 14:27:47.206,10.9940448,76.9163758,2418.0,0.71
2026-05-12 14:27:47.406,10.9940449,76.9163756,2418.0,0.71
2026-05-12 14:27:47.606,10.9940451,76.9163754,2418.0,0.71
2026-05-12 14:27:47.806,10.9940453,76.9163752,2418.0,0.71
2026-05-12 14:27:48.006,10.9940455,76.9163751,2418.0,0.71
2026-05-12 14:27:48.207,10.9940456,76.916375,2418.0,0.71
2026-05-12 14:27:48.406,10.9940458,76.916375,2418.0,0.71
2026-05-12 14:27:48.606,10.9940458,76.9163749,2418.0,0.71
2026-05-12 14:27:48.806,10.9940458,76.9163748,2418.0,0.71
2026-05-12 14:27:49.007,10.994046,76.9163747,2418.0,0.71
2026-05-12 14:27:49.207,10.9940461,76.9163748,2418.0,0.71
2026-05-12 14:27:49.406,10.9940463,76.9163748,2418.0,0.71
2026-05-12 14:27:49.606,10.9940465,76.9163748,2418.0,0.71
2026-05-12 14:27:49.806,10.9940467,76.9163746,2418.0,0.71
2026-05-12 14:27:50.006,10.9940467,76.9163747,2418.0,0.71
2026-05-12 14:27:50.187,10.9940467,76.9163748,2418.0,0.71
2026-05-12 14:27:50.406,10.9940467,76.9163748,2418.0,0.71
2026-05-12 14:27:50.606,10.9940469,76.9163748,2418.0,0.71
2026-05-12 14:27:50.806,10.994047,76.9163746,2418.0,0.71
2026-05-12 14:27:51.006,10.9940469,76.9163747,2418.0,0.71
2026-05-12 14:27:51.207,10.9940469,76.9163746,2418.0,0.71
2026-05-12 14:27:51.406,10.9940469,76.9163745,2418.0,0.71
2026-05-12 14:27:51.587,10.994047,76.9163745,2418.0,0.71
2026-05-12 14:27:51.807,10.994047,76.9163744,2418.0,0.71
2026-05-12 14:27:52.007,10.9940469,76.9163744,2418.0,0.71
2026-05-12 14:27:52.207,10.9940468,76.9163744,2418.0,0.71
2026-05-12 14:27:52.407,10.9940467,76.9163745,2418.0,0.71
2026-05-12 14:27:52.607,10.9940467,76.9163745,2418.0,0.71
2026-05-12 14:27:52.807,10.9940466,76.9163746,2418.0,0.71
2026-05-12 14:27:52.987,10.9940464,76.9163747,2418.0,0.71
2026-05-12 14:27:53.207,10.9940461,76.9163748,2418.0,0.71
2026-05-12 14:27:53.407,10.994046,76.9163749,2418.0,0.71
2026-05-12 14:27:53.607,10.9940459,76.9163749,2418.0,0.71
2026-05-12 14:27:53.807,10.9940458,76.9163749,2418.0,0.71
2026-05-12 14:27:54.007,10.9940456,76.916375,2418.0,0.71
2026-05-12 14:27:54.207,10.9940455,76.9163751,2418.0,0.71
2026-05-12 14:27:54.387,10.9940453,76.9163751,2418.0,0.71
2026-05-12 14:27:54.607,10.9940452,76.916375,2418.0,0.71
2026-05-12 14:27:54.807,10.994045,76.9163748,2418.0,0.71
2026-05-12 14:27:55.007,10.9940448,76.9163746,2418.0,0.71
2026-05-12 14:27:55.207,10.9940448,76.9163746,2418.0,0.71
2026-05-12 14:27:55.407,10.9940446,76.9163745,2418.0,0.71
2026-05-12 14:27:55.607,10.9940444,76.9163746,2418.0,0.71
2026-05-12 14:27:55.788,10.9940441,76.9163746,2418.0,0.71
2026-05-12 14:27:56.007,10.994044,76.9163745,2418.0,0.71
2026-05-12 14:27:56.208,10.994044,76.9163743,2418.0,0.71
2026-05-12 14:27:56.408,10.994044,76.9163744,2418.0,0.71
2026-05-12 14:27:56.607,10.994044,76.9163745,2418.0,0.71
2026-05-12 14:27:56.807,10.9940439,76.9163745,2418.0,0.71
2026-05-12 14:27:57.008,10.9940438,76.9163745,2418.0,0.71
2026-05-12 14:27:57.188,10.9940439,76.9163745,2418.0,0.71
2026-05-12 14:27:57.408,10.994044,76.9163744,2418.0,0.71
2026-05-12 14:27:57.608,10.9940441,76.9163745,2418.0,0.71
2026-05-12 14:27:57.808,10.9940441,76.9163745,2418.0,0.71
2026-05-12 14:27:58.008,10.9940442,76.9163746,2418.0,0.71
2026-05-12 14:27:58.208,10.9940443,76.9163746,2418.0,0.71
2026-05-12 14:27:58.408,10.9940443,76.9163746,2418.0,0.71
2026-05-12 14:27:58.588,10.9940442,76.9163746,2418.0,0.71
2026-05-12 14:27:58.808,10.9940442,76.9163747,2418.0,0.71
2026-05-12 14:27:59.008,10.9940443,76.9163747,2418.0,0.71
2026-05-12 14:27:59.208,10.9940443,76.9163748,2418.0,0.71
2026-05-12 14:27:59.408,10.9940444,76.9163748,2418.0,0.71
2026-05-12 14:27:59.608,10.9940445,76.9163749,2418.0,0.71
2026-05-12 14:27:59.808,10.9940447,76.916375,2418.0,0.71
2026-05-12 14:28:00.007,10.9940449,76.9163749,2418.0,0.71
2026-05-12 14:28:00.208,10.9940449,76.9163749,2418.0,0.71
2026-05-12 14:28:00.408,10.9940452,76.9163749,2418.0,0.71
2026-05-12 14:28:00.608,10.9940453,76.9163749,2418.0,0.71
2026-05-12 14:28:00.808,10.9940455,76.9163749,2418.0,0.71
2026-05-12 14:28:01.008,10.9940456,76.916375,2418.0,0.71
2026-05-12 14:28:01.208,10.9940455,76.916375,2418.0,0.71
2026-05-12 14:28:01.408,10.9940455,76.9163751,2418.0,0.71
2026-05-12 14:28:01.608,10.9940455,76.9163751,2418.0,0.71
2026-05-12 14:28:01.808,10.9940455,76.9163752,2418.0,0.71
2026-05-12 14:28:15.208,10.9940482,76.9163769,2418.0,0.71
2026-05-12 14:28:15.408,10.9940482,76.916377,2418.0,0.71
